listing_id,id,date,reviewer_id,reviewer_name,comments
1.01076E+18,1.02327E+18,12-11-2023,61000687,Mary,"Spotlessly clean, comfortable room on third floor.  The warmth and details of this gorgeous home made it an excellent choice. The coffee bar was a great way to start the morning."
1.01076E+18,1.03625E+18,30-11-2023,445316,Steven,"Large elegant house, good location, excellent communication. Thomas/Justin rent out the 7 bedrooms in this large house, which includes 3 full baths, one on each floor. The third floor shower pressure is weak but manageable. Upon arrival, there was an issue with my room, which Justin/Thomas resolved promptly. When feasible, Thomas tries to accommodate any issues during your stay which is appreciated. Of note, in colder weather, some of the bedrooms in the house can be chilly so be prepared for that. A great feature of this home is the plentiful common spaces available to guests. If you’re looking for a room in Albany, definitely check out Thomas and Justin’s rentals."
1.01076E+18,1.0378E+18,02-12-2023,192941813,Birgit,"Justin and Thomas were very welcoming and helpful hosts, the house felt so cozy and like home. I will recommend this place to others and look forward to visiting again"
1.01076E+18,1.04212E+18,08-12-2023,27481364,Mahesh Babu,Good place
1.01076E+18,1.04644E+18,14-12-2023,241235564,Earl,was a great find for what i needed  Thomas and Justin were both helpful defintely recommend them for your accommodation needs
1.01076E+18,1.05156E+18,21-12-2023,241235564,Earl,Happy customer !
1.01076E+18,1.05222E+18,22-12-2023,17224232,Alva,"This is a great find, an affordable room in reasonable residential neighborhood in the heart of Albany.  The room was cozy as described, warm and comfortable. There’s even an elevator which blew my mind in the middle of what looks like a family style house from the outside. <br/>Nice, clean modern appliances and well maintained common areas. Even though other guests come and go, everyone seemed discreet and respectful of each other without intruding on others. I recommend this place to others visiting the area."
1.01076E+18,1.05591E+18,27-12-2023,51349257,Caroline,"Just as advertised, cozy room (loved the mattress and all the covers)! Amazing old mansion."
1.01076E+18,1.05663E+18,28-12-2023,17224232,Alva,"A great option for visitors to Albany. I highly recommend this place. Clean, quiet and comfortable. Thumbs up all around."
1.01076E+18,1.05733E+18,29-12-2023,118918025,Ashish,Great place to stay!!
1.01076E+18,1.05802E+18,30-12-2023,194747835,Beth,"the house is wonderful, a 5-star accommodation if I can say so, the bathroom is new and extremely clean, the bed is excellent with new and beautiful clothes, the house smells great and was my best experience at AirBnb."
1.01076E+18,1.08996E+18,12-02-2024,463022403,Ashraf,Thomas was a great host. I enjoyed staying at this place and it exceeded my expectations. The kitchen was big and had the accessories. The room had a tv and a huge walk in closet. The neighborhood is very peaceful. I also met Tom a few times and he was very friendly and helpful.
1.01076E+18,1.10228E+18,29-02-2024,268998884,Penny,I really appreciated the flexibility and hospitality.  Great place to stay for Albany Medical Center.
1.01076E+18,1.11092E+18,12-03-2024,83693402,Chris,Easy to find. He responded very quickly. Lots of near by amenities.
1.01076E+18,1.11888E+18,23-03-2024,563125050,Shanice,It was a great stay. I was very comfortable. Any questions I asked was answered in a timely manner. I will definitely stay again in the near future!
1.01076E+18,1.12038E+18,25-03-2024,119199400,Brooke,Out of all the air bnbs I’ve stayed at this is by far the best. The hosts were super helpful and accommodating <br/>It was clean and cozy <br/>The bed was incredibly comfortable. It was a very welcoming environment I would travel back to Albany just to stay there another night
1.01076E+18,1.12401E+18,30-03-2024,498650015,Luciana,The best place to stay. It has everything and more. Really confortable and very easy to move around the city. The hosts were amazing and very helpful.
1.01076E+18,1.12612E+18,02-04-2024,121269211,Andrew,Nice room with super convenient bus stops to downtown Albany. Nice restaurants that you can walk to. A nice affordable location.
1.01076E+18,1.13045E+18,08-04-2024,453777335,Ken,Not worth it at all
1.01076E+18,1.13411E+18,13-04-2024,73231773,Sharon,"Charming, well-kept house in a lovely Albany neighborhood."
1.01076E+18,1.13555E+18,15-04-2024,296193,Sarah,Second time staying at home owned by these wonderful hosts.  Highly recommend!
1.01076E+18,1.14501E+18,28-04-2024,169394339,Colin,Great location and super affordable–would definitely book again.
1.01076E+18,1.14934E+18,04-05-2024,18693061,Michael,Amazing place - especially for a stopover…. Everything you need.
1.01076E+18,1.15367E+18,10-05-2024,508750577,Daniel,"I’ve been staying at Thomas’ place often lately.  There’s a good reason why.  It’s safe, clean, easy, and reliable.  Another great stay."
1.01076E+18,1.16016E+18,19-05-2024,571343946,Yelena,This place is absolutely beautiful and the hosts are extremely nice and respectful. If I were to go through Airbnb again for Albany I would 100% try reserving this please again because it was just that nice. Thank you again for allowing me to stay here!
1.01076E+18,1.16668E+18,28-05-2024,75503025,Inez,Excellent stay! Room/home as described. Easy access with code for home/room. Would gladly stay here again if future need arises.
1.01076E+18,1.17041E+18,02-06-2024,57212930,Rebecca,"I needed a last minute place to sleep and really didn’t care about much more than a clean bed but pulling into this amazing home was such a nice surprise! I wish I had more time to enjoy the space. It is set up communally and felt so cozy and welcoming. I want to go back to experience it when i actually have some time! A great price for a place that exceeded expectations. Parking was plentiful and accessible was easy, everything was clean and felt safe, I will absolutely be back!"
1.01076E+18,1.17397E+18,07-06-2024,508750577,Daniel,"I’ve become a regular at this location because it’s safe, clean, convenient, and dependable."
1.01076E+18,1.17832E+18,13-06-2024,360607922,Ricky,2nd time staying great stay
1.01076E+18,1.18046E+18,16-06-2024,155236652,Diane,Thomas is an amazing housekeeper.  His home Is clean as a whistle. I felt safe and cozy in his beautiful and historic home.  Thanks so much Thomas. I have stayed at his home multiple times and will continue to do so when I travel to the Albany area.                                                                 Diane
1.01076E+18,1.21022E+18,27-07-2024,140584823,Vitor,Obrigado Thomas pela excelente hospedagem! Super recomendo.<br/>Voltarei assim que possível.
1.01076E+18,1.2139E+18,01-08-2024,90505298,Amin,I stayed there for the bar exam. Te place is very clean and quiet. It’s a perfect spot for studying. 15 minutes from the testing center. Thomas is a great host
1.01076E+18,1.21608E+18,04-08-2024,51878140,Kia,Thomas’ place made for an extremely cozy night of sleep which I needed.
1.01076E+18,1.2197E+18,09-08-2024,90843522,Sam,"Really good value and the best out of the airbnbs Albany has to offer. The space was fresh and clean, and the bed was so comfortable. I was able to get plenty of rest. Shared spaces are also tidy. Central to everything in a cute neighborhood. Plenty of parking! Responsive hosts and adorable pups that really added to the vibe"
1.01076E+18,1.22113E+18,11-08-2024,594806793,Peter,"The place is great for the price. Especially since I just used it as a crash pad while doing stuff all day throughout Albany and Saratoga Springs. Very clean throughout the house. <br/>Please understand that YOU DON'T GET YOUR OWN BATHROOM. But there were enough of them, I never had to wait for one and they were always clean. <br/>I'll also add that this was the first Air BNB that I had rented on my own (in my name). I had a bunch of novice/dumb questions for the owners before and including check in. They responded very quickly to all my messages and informed me of everything I asked."
1.01076E+18,1.22476E+18,16-08-2024,508750577,Daniel,"I have stayed here numerous times and regard it as a little gem.  Thomas’s place is peaceful, quiet, and convenient.  The bedroom is spacious with a very comfortable mattress, pillow, and blanket.  It is very evident that Thomas cares about the comfort of his guests.  The artwork throughout the common areas and bedroom is a great addition that’s very pleasing to the eyes."
1.01076E+18,1.22542E+18,17-08-2024,9107839,Mahal,it was a very unique and well decorated and furnished space! I loved walking around the house! also very nice area and write down the street from everything but far enough away that ylut was quiet and relaxing :-)
1.01076E+18,1.2313E+18,25-08-2024,153233067,Benjamin,"This is a great house in a great neighborhood. Walking distance to restaurants, and the walk is through a beautiful area. The host was great with communication and instructions. I'll be back many times!"
1.01076E+18,1.2327E+18,27-08-2024,104430279,Zico Abhi,Great place to stay. neat and clean.
1.01366E+18,1.01897E+18,06-11-2023,544268704,Dylan,Really nice hosts. The house is really clean and organized. Peaceful environment and lots of hangout spaces all around the house. It was a perfect stay!
1.01366E+18,1.02326E+18,12-11-2023,146199899,Marty,Place looked very new and was carefully decorated. Location was easy to find and very convenient for my needs.
1.01366E+18,1.02977E+18,21-11-2023,243440640,Ricardo Arturo,please come to visit his place. It's very comfortable and unique to those who like to be part of beauty and peace.
1.01366E+18,1.0305E+18,22-11-2023,4098155,Daniel,"Thomas and Justin were just the perfect hosts.  I reserved last minute, and they were super reactive and helpful.  We had a nice conversation about the actual house as it has a lot of interesting history.  You can tell that the place is important to them.  Highly recommend staying here!"
1.01366E+18,1.05005E+18,19-12-2023,510536602,Tanmay,Thomas and Justin were great hosts and super welcoming. They made sure the kitchen was clean and were always in top of supplies. Very good vibes throughout my stay and you will not find friendlier hosts anywhere. I will come back soon!!
1.01366E+18,1.05586E+18,27-12-2023,552208398,Andrey,I had no issues with the place. Nice house. Nice host. Very quiet compared to NYC
1.01366E+18,1.05661E+18,28-12-2023,5836798,Jody,We were amazed by how nice and clean the place was in Albany. We loved all the details of this turn of the century home. Very well organized.
1.01366E+18,1.05729E+18,29-12-2023,17224232,Alva,"Great location. If you need a spare room for guests visiting Albany, this is a great hotel alternative. Homey, clean, comfortable, accessible by public transportation and easy to get to the sights, schools, shopping, restaurants in the area."
1.01366E+18,1.05805E+18,30-12-2023,118918025,Ashish,Great place!!
1.01366E+18,1.06243E+18,05-01-2024,552208398,Andrey,I love the friendship atmosphere in this house. That's because the owners themselves are friends and that kind of friendly attitude is being spread into the facility.
1.01366E+18,1.06526E+18,09-01-2024,17224232,Alva,Centrally located comfortable spot in Albany. Great place if you need a place to stay in Albany .
1.01366E+18,1.06752E+18,12-01-2024,17224232,Alva,Nice spot if you need a place to stay as an independent traveler
1.01366E+18,1.0696E+18,15-01-2024,17224232,Alva,Centrally located for business travelers on the go. Thumbs up .
1.01366E+18,1.14935E+18,04-05-2024,300391499,Georgy,"I already booked my next stay! I cannot recommend this place highly enough. If you are looking for an exceptional stay with hosts who genuinely care about your experience, this storied manor in Albany is the perfect choice. Its location is ideal, nestled in a peaceful neighborhood that’s just a short drive to the city's vibrant downtown area. You can enjoy the tranquility of a historic estate while still being close to great restaurants, shops, and interesting sights to see."
1.01366E+18,1.15083E+18,06-05-2024,546344445,Oliver,Ein super schönes Haus mit tollen Zimmern Man fühlt sich hier sehr wohl und es ist super gemütlich . Haben wunderbar geschlafen und alles war sehr sauber .
1.01366E+18,1.15876E+18,17-05-2024,508750577,Daniel,I keep coming back for good reasons.
1.01366E+18,1.2226E+18,13-08-2024,550090740,Imai,ThomasさんとJustinさんは、とても素敵な方です。すごく親切で、快適な暮らしをサポートしていただきました。家は素晴らしく、すごく居心地がよかったです。いつかまた滞在したいです。
1.01366E+18,1.22613E+18,18-08-2024,280401153,Marina,"What a lovely stay. Tom was extremely flexible, welcoming, friendly and efficient and even proactive on our needs. <br/>+1 for Oliver who also invested himself thoroughly to offer us a beautiful time."
1.01474E+18,1.18987E+18,29-06-2024,59886852,Stephanie,The Appartment is really clean and perfect for a single person or a couple.<br/>Manny was really amazing with helping me when needed. A perfect host !
1.01487E+18,1.02322E+18,12-11-2023,128623961,Teddy,"Sergio was a great host, flexible with my group arriving late for checkin and leaving late for check out. He was quick to get back to me at all times. <br/>The space was just what my large group needed. Plenty of places to sleep with All the toiletries and kitchen essentials you would need. Clean sheets and towels was a much appreciated. <br/>Would stay again"
1.01487E+18,1.03274E+18,25-11-2023,452536587,Tanya,He was such a wonderful host I would rent from him always was very helpful and friendly and had compassion for our family by us having death in the family my sister died of stage four cancer and by it being the first year without her for Thanksgiving he let us really have a family reunion and we  really enjoyed ourselves and never will forget this reunion and thank you again very understanding host
1.01487E+18,1.0436E+18,10-12-2023,295268268,April,"Sergio was very accommodating, and his place was perfect for holding my daughter's sweet 16 birthday party and sleepover. He was understanding and helpful when we misplaced some items in the house and needed to retrieve them after check out. The party and the house were amazing!"
1.01487E+18,1.04794E+18,16-12-2023,162590467,Dexter,This is a beautiful house with tons of space. It was very clean with modern appliances. We enjoyed our stay there.
1.01487E+18,1.04865E+18,17-12-2023,410915173,Fethener,Sergio was a great host and was able to explain to me the rules clearly and gave us a night to remember. The house got many compliments from my guest and we enjoyed the stay.
1.01487E+18,1.05294E+18,23-12-2023,410041150,Justin,Excellent stay!!!
1.01487E+18,1.05811E+18,30-12-2023,546234656,Oleg,"beautiful new house with all amenities in a nice neighbourhood. The owner is communicative and always ready to help. Our group liked the stay, 10 out of 10"
1.01487E+18,1.06819E+18,13-01-2024,64121366,Hilary,Sergio is a great host! We had 3 families stay at his house for two weeks and we all felt comfortable and at home.
1.01487E+18,1.07177E+18,18-01-2024,459399595,Sonam,GOOD
1.01487E+18,1.0725E+18,19-01-2024,101350969,Joseph,Sergio was very flexible with us. We were in town for a funeral. He got us in early and made us feel welcome.
1.01487E+18,1.07399E+18,21-01-2024,174360473,Ishita,"Sergio is a great host and the house is wonderful. We had gone to celebrate our friend's birthday and the house was very spacious with great amenities (pool table, PS, Hot tub). The bedrooms were just as shown in the pictures and cozy. We had loads of fun and would definitely recommend staying here :)"
1.01487E+18,1.07909E+18,28-01-2024,352904555,Dominique,Sergio was a great host. He made sure we had everything we needed. Sergio gave good and straight forward instructions. I had no problems getting in the place at all. The house was very clean and tidy My family and I will be book another trip to his place. I highly recommend going to Sergio’s.
1.01487E+18,1.0827E+18,02-02-2024,102521756,Tennille,"Sergio is an excellent host, very personable and responsive."
1.01487E+18,1.08419E+18,04-02-2024,296085602,Audette,Sergio place was in a quiet  and  picturesque neighborhood.  The moment we got there we felt right at home.  Sergio was helpful and accomodating. It was a pleasure staying at his place
1.01487E+18,1.08634E+18,07-02-2024,231688568,Kristen,Thank you for having us.
1.01487E+18,1.08918E+18,11-02-2024,45625006,Jennifer,We loved our stay in this beautiful mini mansion with plenty of room for our group of adults and teens!!  Sergio was very friendly and quick to respond to any questions.  He also went above and beyond to ensure we had everything we needed during our stay!  We’re definitely looking forward to our next visit!
1.01487E+18,1.10372E+18,02-03-2024,58368534,Nick,Many thanks to Sergio for letting us stay at his place. The house is huge and is a great option for any large group. He had some games and a pool table ready for us. Beds were extremely comfortable and it’s in a nice neighborhood. Would book again.
1.01487E+18,1.1066E+18,06-03-2024,45100713,Tera,Great place perfect for our large group and host was very accommodating and easy to work with.
1.01487E+18,1.1117E+18,13-03-2024,40709692,Laurie,We were in town for a funeral so the house was perfect for our needs. Everyone had a private room and there was enough space for us all to share some time together playing pool and watching tv. I loved the shower in the master bath!
1.01487E+18,1.1189E+18,23-03-2024,182180195,Monique,This was a perfect place to stay!!
1.01487E+18,1.11968E+18,24-03-2024,79761315,Angelica,Had a great time and would recommend it
1.01487E+18,1.13049E+18,08-04-2024,272253509,Tim,"Great place, would stay again"
1.01487E+18,1.1363E+18,16-04-2024,32712897,Jesse,Excellent place. We would definitely return.
1.01487E+18,1.15732E+18,15-05-2024,390483985,CalmComforts,"Visited for a graduation and we couldn’t have been more pleased with our stay. Host was very responsive, accommodating, and helpful with anything that we needed. The place felt very homey with the large open areas and amenities such as pool/ping pong table & large TV’s for entertainment. We look forward to staying in this property again as the location is very convenient as well !"
1.01487E+18,1.16674E+18,28-05-2024,135283014,Husein,Sergio was an outstanding host. Took care of my family and me. Made the experience amazing.
1.01487E+18,1.17617E+18,10-06-2024,201293719,Vienn,"Sergio is an amazing host, communicates, is very responsive and will get you what you need when you need it!<br/>Schedule your trip with confidence as Sergio will take care of you with whatever you need.<br/>The place was beautiful and very CLEAN. we all felt at home from the moment we stepped in. I had a couple questions about the garage and Sergio was quick to respond with any concerns and even offered to drive over a garage clicker so that we can access the garage easier.<br/>The Mini Mansion we stayed at had a pool table, PS5, entertainment in every room and a full decked out kitchen which we used to make meals at home.<br/>the home offered plenty of lighting options and storage space for your traveling needs <br/>check out was simple and painless and me and my team are 10000% booking with Sergio again!"
1.01487E+18,1.18122E+18,17-06-2024,340117221,Nicholas,"There is plenty of space, nice location, interesting decor. Kitchen was fairly well appointed - 2 ovens, microwave, air fryer, nice coffee pot, etc.  <br/>We were able to cook nice meals together.<br/>Furnishings are interesting. The back yard is nice. <br/>Neighborhood is quiet and peaceful. Didn’t find any washcloths, but there was plenty of towels and bedding."
1.01487E+18,1.18559E+18,23-06-2024,558782126,Amanda,"Sergio was an exceptional host! Very responsive and had everything we needed. He even supplied wood for us. Only thing was the floors could have used a good mop but aside from that we were very pleased! Plenty on blankets, towels, beds, etc. would highly recommend!"
1.01487E+18,1.18849E+18,27-06-2024,29532464,Brandi,"The positives of the house are the amazing kitchen amenities, nice outdoor seating, comfortable beds, soft towels, large TVs, plenty of bathrooms. The house was overall very clean with the exception of the floors and the basement which is where the 5th bedroom is located. <br/>That leads to constructive feedback of the negatives. The floors looked as if they had been cleaned so they were not completely neglected, but they turned everyone's feet black within an hour in the house. The biggest issue was the 5th bedroom which no one slept in because it didn't feel clean or welcoming. It's a random room in an unfinished basement that has 2 beds and no other furniture & the bedding was not clean. <br/>The posting says 5 bedrooms, but description says 4 bedrooms so maybe this room was added & hasn't had much attention. With that said, if you only need 4 bedrooms and 4 beds this rental is perfect without the need of the extra room. <br/>There were a couple issues, but Sergio was friendly and responsive."
1.01487E+18,1.19424E+18,05-07-2024,338636110,Telisha,Nice location and plenty of room
1.01487E+18,1.19724E+18,09-07-2024,338874883,Kevin,Sergio was great!  What an amazing kitchen!  Great place to sit and relax out back on the patio.  Thanks for everything!
1.01487E+18,1.20514E+18,20-07-2024,239100046,Alexandru,"Overall this was a great place for my family to stay while traveling, allowed us all to stay together. A great amount of space and a large kitchen and outdoor space for bbq. Only thing to keep in mind is the 5th bedroom is in the basement, otherwise was a perfect place. Covers the basic amenities of what you need."
1.01487E+18,1.21462E+18,02-08-2024,335933830,Tracie,"Great place for our annual sibling trip. Beds were super comfortable and it was nice to have our own baths, we only used 1st and 2nd floor bedrooms.  Kitchen had everything we needed and made it convenient to cook all our meals and even make dessert right at the Airbnb! Outdoor space was great and my niece loved the pool/ping pong table!"
1.01487E+18,1.21679E+18,05-08-2024,93551124,Frank,Great place with lots of space. Had family reunion and it was a great space to share together. Very high end appliances and had everything we needed and more.
1.01487E+18,1.21897E+18,08-08-2024,589649618,Vincenzo,"High quality fixtures, furniture, linens, and towels. Possibly the most comfortable bed I've ever slept in. A clear step above most places. Basement wasn't the best, but I didn't need it. Sergio was responsive and helpful."
1.01487E+18,1.22619E+18,18-08-2024,69089813,Derek,Place was great with plenty of space for a big group. Close to the plaza and stewarts . Would def recommend staying here when in albany
1.01487E+18,1.22984E+18,23-08-2024,394437668,Justin,Sergio was great and the location was great!
1.01487E+18,1.23129E+18,25-08-2024,562064157,Alexandra,Had a wonderful time at the mini mansion!!! Sergio was a wonderful host
1.01605E+18,1.01825E+18,05-11-2023,485244134,Colin,"very friendly host, everything as described."
1.01605E+18,1.02032E+18,08-11-2023,344967513,David,"great place ,responsive host."
1.01605E+18,1.05664E+18,28-12-2023,551211126,Ginnie,Thank you Rodney! I'll definitely be visiting again! Your place is a convenient walk to a plethora of restaurants /lots of entertainment!
1.01605E+18,1.09428E+18,18-02-2024,50609034,John,"Rodney’s place is in a really good location, with cafes, bars, and restaurants all with a short walk. Fans of the Max show The Gilded Age will recognize several buildings in the area. There were a few hiccups at the start, but Rodney was incredibly responsive and worked everything out perfectly."
1.01605E+18,1.09574E+18,20-02-2024,500315906,Cyasia,Great stay ! Will stay again.
1.01605E+18,1.09942E+18,25-02-2024,550092507,Nick,"Great location, great host…. Had a minor problem at 11 pm messaged host through the app issued resolved in under 5 minutes(thanks again)… it is on a busy street definitely hear some minor road noise but not enough to be an issue"
1.01605E+18,1.10303E+18,01-03-2024,551211126,Ginnie,"Rodneys place is my ""Go-To"" for a Day/Night in Albany. It is close enough for a stroll through Washington Park. If you're into night-life you picked the best spot to walk to a variety of restaurant/bars. You won't be bored!"
1.01605E+18,1.10949E+18,10-03-2024,56747311,Colin,"Rodney's apartment is in a great location if you want to see the best of Albany. You're steps away from Lark St., the Armory, Washington Park, and the Empire Plaza. Check-in was easy and Rodney is very communicative."
1.01605E+18,1.11383E+18,16-03-2024,26021824,Ginell,Rodney’s place was amazing and peaceful! - Looked just like the description and he was such a responsive host. I loved the huge window area! If you’re a bookworm it’s a lovely place to sit and read for a bit while watching the busy street below. I would certainly stay here again when back in Albany and want to just be alone
1.01605E+18,1.1189E+18,23-03-2024,120445528,Jeff,Exactly as advertised. Clean and comfortable. Great place in a great location. Rodney was terrific with communication.
1.01605E+18,1.11963E+18,24-03-2024,567602538,Simon,"I booked for 4 days, once i saw the place i canceled the reservation! There were bugs, trash in garbage can with no bag, stained musty couch. Neighbors were fighting all night and the cops came!  I was charged $364 and i only stayed the 1 night, i had a lousy refund of $120.  I want a FULL refund. To be charged $240 to stay at a janky shady dirty ass room?? nope not me, I WANT MY MONEY BACK NOW!"
1.01605E+18,1.14863E+18,03-05-2024,449599871,Charlene,"Nice place, true to pictures and will stay there again!"
1.01605E+18,1.15364E+18,10-05-2024,15276371,Bryant,great shower.
1.01605E+18,1.17547E+18,09-06-2024,87597529,Gerard,Apartment was very clean and matched the pictures in the listing. Apartment uses its space very well as it is played out smartly . The bed is comfortable. Location is in the hip downtown area with bars and restaurants in walking distance. Definitely worth the $ and would stay again.
1.01605E+18,1.18264E+18,19-06-2024,434827280,Raul,Very good<br/>Place close to everything
1.01605E+18,1.18408E+18,21-06-2024,349711184,Born,beautiful location
1.01605E+18,1.18562E+18,23-06-2024,133849398,Jesse,"My only complaint was that the door to the building had been changed by the building management without informing the host.  But once we contacted the host, the problem was resolved quickly."
1.01605E+18,1.19424E+18,05-07-2024,530387686,Harold,Great place to stay close to downtown and good food great coffee bar to would stay again will recommend to anyone 👍
1.01605E+18,1.2023E+18,16-07-2024,567490137,Quasia,Good stay
1.01605E+18,1.20518E+18,20-07-2024,192154263,Feodor,"Rodney's apartment is quite nice in a great location. It's very easy to find, although it does not have on-site parking as specified. The neighborhood is nice and feels safe, though the neighbor was fond of playing loud music. Thankfully, the apartment is surprisingly well insulated from sound. everything with the place was great, the only complaints I might have are with others in the apartment complex. These complaints all become irrelevant as soon as you step into the apartment or onto the street."
1.01605E+18,1.22036E+18,10-08-2024,148691355,Michelle,The place looked like the photos and the host was communicative. I found some cleanliness issues with the sheets and towels upon move in but it was resolved quickly.
1.0183E+18,1.02331E+18,12-11-2023,124911404,Frank,"We enjoyed the stay at Thomas' mansion in Albany. It was beautiful, elegant and comfortable."
1.0183E+18,1.02835E+18,19-11-2023,446544115,Jermain,This place is beautiful and easy to locate. The host was very friendly and helpful in making sure all goes well and you’re comfortable. The room was a beautiful and comfy so I’ll truly recommend this to anyone that’s  interested
1.0183E+18,1.03842E+18,03-12-2023,67888328,Edson,Definitely got the job done and checked off all the boxes. Everything went very smooth at this beautiful house. Would stay here again for sure!
1.0183E+18,1.04136E+18,07-12-2023,165404056,Gary,The place was exactly as advertised. Beautiful old house and great location.
1.0183E+18,1.04206E+18,08-12-2023,316826230,Indra,"Beautiful house— kind, friendly, and informative host. Felt cozy, comfortable, right at home and slept like a baby. Couldn't recommend a stay here more! 5 Stars."
1.0183E+18,1.04432E+18,11-12-2023,512686859,Jose,I appreciate that the room was clean the house was very welcoming and Thomas was very easy to contact. Definitely a suggestion.
1.0183E+18,1.05224E+18,22-12-2023,547112204,Desiree,"Great stay, gorgeous house, comfortable bed, friendly hosts."
1.0183E+18,1.07396E+18,21-01-2024,547112204,Desiree,"Beautiful house, clean and well maintained, great amenities, and friendly hosts."
1.0183E+18,1.07688E+18,25-01-2024,76217377,Herman,The place was very neat and quiet. The location was good. All rooms seemed to be well organized and decorated. They’ve paid attention to detail.
1.0183E+18,1.07839E+18,27-01-2024,6661687,Tanya,"A beautiful home in a good location. There are multiple bus lines that pass by the house in this pleasant residential neighborhood. Convenient shops and a cafe are a very short walk away. Thomas was a pleasure to communicate with, and the fellow guest that I met was very nice. I hope to return!"
1.0183E+18,1.08489E+18,05-02-2024,162287428,Michael,"Couldn’t be any happier with my stay. Clean house, comfy bed, location is close to everything, and amazing host. Highly recommended."
1.0183E+18,1.09354E+18,17-02-2024,46160637,Suzy,Excellent place! Book it if its available! So comfortable and loved the oversize bean bags and cute dogs.
1.0183E+18,1.09791E+18,23-02-2024,17224232,Alva,"Comfortable, clean ne organized."
1.0183E+18,1.1045E+18,03-03-2024,8346191,Kelly,"It’s very rare to find a comfortable bed at an AirBnB; this mattress, bed, linens, and pillows here; they were better than a 5 star hotel’s bed!! It was clean, quiet, peaceful, I slept like a baby, and I will ask to stay here again! The neighborhood was gorgeous and lined with beautiful trees. The hosts were gracious and accommodating. It was an all-around great experience! Thank you!  Kelly <br/>Gizmo xo 🐶"
1.0183E+18,1.1109E+18,12-03-2024,156272571,Darien,Good place to stay
1.0183E+18,1.1124E+18,14-03-2024,412256049,Nicholas,Great place to stay!
1.0183E+18,1.11458E+18,17-03-2024,4500537,Danielle,Great spot! Affordable and convenient stay.
1.0183E+18,1.11821E+18,22-03-2024,508750577,Daniel,"Thomas's place is a new favorite.  The building is a very prominent 3-story building with exceptional architecture.  The wood floors throughout the Airbnb are kept in great condition.  The staircases, windows, and sunrooms are beautiful.  My room was private and cozy.  I slept like a big baby, because the bed mattress was very comfortable.  The best feature was the multiple bathrooms on each floor to accommodate guests with no waiting line.  I will definitely be booking this great place again."
1.0183E+18,1.11964E+18,24-03-2024,482150407,Jose Antonio,It was a great stay.
1.0183E+18,1.12038E+18,25-03-2024,396656190,Luis,"the place was great stay for what we need it but, my wife found poop in the bathroom and hair. but other then that it was the beds was great and pillows."
1.0183E+18,1.12109E+18,26-03-2024,83693402,Chris,Thomas is a great host. His place is as advertised.
1.0183E+18,1.12475E+18,31-03-2024,546335716,Lily,Lovely stay for the price. The TV was a great addition and it had all the amenities listed. It was clean and easy to find as well very organized.
1.0183E+18,1.12616E+18,02-04-2024,526262962,Jennifer,"Really convenient, clean, and low priced."
1.0183E+18,1.1305E+18,08-04-2024,159904489,Mo,"Clean room, clean bathroom, easy to find and easy to check-in. Would stay again, the house is really cool."
1.0183E+18,1.13117E+18,09-04-2024,200683312,Dan,It was a great stay
1.0183E+18,1.13336E+18,12-04-2024,508750577,Daniel,Another great stay … I always feel comfortable and right at home at this location
1.0183E+18,1.1341E+18,13-04-2024,297250326,Ryan,"Great stay. The house was lovely, comfortable, and quiet. Hosts were super responsive and able to accommodate my last minute checkin. Was perfect for my needs. Would absolutely recommend and stay again"
1.0183E+18,1.14283E+18,25-04-2024,437212591,Jaehoon,Thank you for everything!
1.0183E+18,1.1435E+18,26-04-2024,542998741,Xavier,"Nous sommes satisfait de la qualité de la chambre et de la maison. <br/>En revanche, la maison se trouve au début de la rue et juste à côté de la route principale qui est quand même bien empruntée par les voitures d'où beaucoup de bruit dès tôt le matin et malheureusement, le WiFi n'a pas marché sur nos téléphones à mon fils et moi.<br/>Mise à part ces deux points, c'est une très bonne adresse quand même."
1.0183E+18,1.145E+18,28-04-2024,62256494,Leah,"This is my second time staying here and was a great experience - clean, comfortable, reasonable and the hosts were so awesome. Justin is a gem!!!! Thank you guys again."
1.0183E+18,1.14643E+18,30-04-2024,61683771,Katie,great stay!
1.0183E+18,1.15007E+18,05-05-2024,401061183,Raven,Beautiful Home
1.0183E+18,1.16094E+18,20-05-2024,174745909,David,"great place to stay, highly recommended!"
1.0183E+18,1.16241E+18,22-05-2024,572138438,Jayasimha,Nice place
1.0183E+18,1.16525E+18,26-05-2024,244563942,Shelagh,Great place. Great value and responsive host who texted back within minutes and followed up to make sure all was well.
1.0183E+18,1.166E+18,27-05-2024,134008960,Misty,LOVED!!!
1.0183E+18,1.17041E+18,02-06-2024,472628270,Cynthia,Very quaint and beautiful . 🌺
1.0183E+18,1.17469E+18,08-06-2024,58487562,Meifang,好
1.0183E+18,1.17901E+18,14-06-2024,286086202,John,"아주 깔끔했고, 호스트도 아주 친절했습니다. 호스트와 함께 다니는 요크는 아주 귀여웠어요. 다음에 기회가 된다면 꼭 다시 오고싶어요. 고마워요."
1.0183E+18,1.18773E+18,26-06-2024,68269324,Nithya,"I was there for a very short stay just needed a place to crash for the night after a trip from New Hampshire and this location was absolutely perfect and comfortable.<br/>I would highly recommend this listing for anyone looking to visit the area and need a nice homely, comfortable and unique place to stay the night or even for multiple nights."
1.0183E+18,1.18844E+18,27-06-2024,279566722,Jenny,"Clean room, comfy bed and good location."
